Date,Device Category,Browser,Total Visitors,Sessions,Bounce Rate
2019-06-16,mobile,Chrome,964,1003,34.5962
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1157,1196,45.1505
2019-06-16,mobile,Safari (in-app),154,154,25.3247
2019-06-16,mobile,Samsung Internet,77,193,60.1036
2019-06-16,tablet,Chrome,77,77,50.6494
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,463,540,50
2019-06-17,desktop,Edge,116,116,0
2019-06-17,desktop,Firefox,77,77,50.6494
2019-06-17,desktop,Internet Explorer,154,154,50
2019-06-17,desktop,Safari,77,77,100
2019-06-17,mobile,Android Webview,77,77,0
2019-06-17,mobile,Chrome,193,193,20.2073
2019-06-17,mobile,Safari,309,424,72.8774
2019-06-17,mobile,Safari (in-app),39,39,100
2019-06-17,mobile,Samsung Internet,77,77,50.6494
2019-06-17,tablet,Safari,39,39,0
2019-06-01,desktop,Chrome,1004,1081,24.9769
2019-06-01,desktop,Edge,116,116,66.3793
2019-06-01,desktop,Firefox,154,154,50
2019-06-01,desktop,Internet Explorer,116,116,33.6207
2019-06-01,desktop,Safari,193,232,33.1897
2019-06-01,mobile,Chrome,579,695,49.9281
2019-06-01,mobile,Safari,1197,1428,43.2773
2019-06-01,mobile,Safari (in-app),116,116,66.3793
2019-06-01,mobile,Samsung Internet,39,116,100
2019-06-01,tablet,Chrome,39,39,0
2019-06-01,tablet,Safari,193,193,39.8964
2019-06-02,desktop,Chrome,926,965,44.0415
2019-06-02,desktop,Edge,154,154,0
2019-06-02,desktop,Firefox,77,77,0
2019-06-02,desktop,Internet Explorer,77,77,50.6494
2019-06-02,desktop,Safari,309,347,66.8588
2019-06-02,mobile,Chrome,463,502,38.4462
2019-06-02,mobile,Safari,1621,1853,45.8176
2019-06-02,mobile,Samsung Internet,193,463,58.3153
2019-06-02,tablet,Chrome,77,77,50.6494
2019-06-02,tablet,Safari,193,193,39.8964
2019-06-03,desktop,Chrome,2779,2972,42.8668
2019-06-03,desktop,Edge,463,502,38.4462
2019-06-03,desktop,Firefox,232,270,14.4444
2019-06-03,desktop,Internet Explorer,695,811,38.1011
2019-06-03,desktop,Opera,39,39,0
2019-06-03,desktop,Safari,386,463,41.6847
2019-06-03,mobile,Android Webview,39,39,100
2019-06-03,mobile,Chrome,888,1274,33.3595
2019-06-03,mobile,Safari,2239,2663,49.2677
2019-06-03,mobile,Safari (in-app),39,39,0
2019-06-03,mobile,Samsung Internet,347,540,35.7407
2019-06-03,tablet,Safari,116,270,85.9259
2019-06-04,desktop,Chrome,3126,3474,40.0115
2019-06-04,desktop,Edge,193,193,39.8964
2019-06-04,desktop,Firefox,309,309,37.5405
2019-06-04,desktop,Internet Explorer,695,811,28.6067
2019-06-04,desktop,Safari,347,386,50
2019-06-04,mobile,Android Webview,77,77,100
2019-06-04,mobile,Chrome,849,1004,50
2019-06-04,mobile,Safari,1891,2084,29.6545
2019-06-04,mobile,Safari (in-app),193,193,79.7927
2019-06-04,mobile,Samsung Internet,463,888,30.4054
2019-06-04,tablet,Chrome,39,154,25.3247
2019-06-04,tablet,Internet Explorer,39,39,0
2019-06-04,tablet,Safari,116,270,42.963
2019-06-05,desktop,Chrome,3165,3551,47.8175
2019-06-05,desktop,Edge,386,386,30.0518
2019-06-05,desktop,Firefox,232,232,50
2019-06-05,desktop,Internet Explorer,425,540,42.963
2019-06-05,desktop,Mozilla Compatible Agent,77,77,100
2019-06-05,desktop,Safari,502,502,46.2151
2019-06-05,mobile,Android Browser,39,39,100
2019-06-05,mobile,Android Webview,77,77,100
2019-06-05,mobile,Chrome,733,811,38.1011
2019-06-05,mobile,Safari,1968,2277,37.2859
2019-06-05,mobile,Safari (in-app),154,154,50
2019-06-05,mobile,Samsung Internet,154,540,28.5185
2019-06-05,tablet,Amazon Silk,39,39,0
2019-06-05,tablet,Internet Explorer,39,39,0
2019-06-05,tablet,Safari,309,347,66.8588
2019-06-06,desktop,Chrome,2740,3126,46.929
2019-06-06,desktop,Edge,270,309,37.5405
2019-06-06,desktop,Firefox,386,502,38.4462
2019-06-06,desktop,Internet Explorer,540,579,20.0345
2019-06-06,desktop,Opera,39,39,100
2019-06-06,desktop,Safari,270,270,57.037
2019-06-06,mobile,Android Webview,39,39,100
2019-06-06,mobile,Chrome,849,1004,34.5618
2019-06-06,mobile,Opera,39,39,0
2019-06-06,mobile,Safari,1583,1737,26.6552
2019-06-06,mobile,Safari (in-app),116,116,66.3793
2019-06-06,mobile,Samsung Internet,193,540,50
2019-06-06,tablet,Amazon Silk,39,77,0
2019-06-06,tablet,Chrome,39,39,0
2019-06-06,tablet,Internet Explorer,116,154,50
2019-06-06,tablet,Safari,193,193,39.8964
2019-06-06,tablet,Samsung Internet,39,39,0
2019-06-07,desktop,Chrome,2895,3397,43.1852
2019-06-07,desktop,Edge,232,232,16.8103
2019-06-07,desktop,Firefox,154,154,75.3247
2019-06-07,desktop,Internet Explorer,502,579,40.0691
2019-06-07,desktop,Safari,270,309,24.9191
2019-06-07,mobile,Chrome,656,733,36.8349
2019-06-07,mobile,Edge,39,39,0
2019-06-07,mobile,Opera Mini,39,39,0
2019-06-07,mobile,Safari,1583,1853,39.5575
2019-06-07,mobile,Samsung Internet,116,232,16.8103
2019-06-07,tablet,Chrome,116,116,33.6207
2019-06-07,tablet,Internet Explorer,39,39,0
2019-06-07,tablet,Safari,154,154,0
2019-06-08,desktop,Chrome,733,811,28.6067
2019-06-08,desktop,Edge,77,154,0
2019-06-08,desktop,Firefox,39,39,0
2019-06-08,desktop,Internet Explorer,77,116,33.6207
2019-06-08,desktop,Safari,154,154,25.3247
2019-06-08,mobile,Chrome,888,965,47.9793
2019-06-08,mobile,Firefox,39,39,100
2019-06-08,mobile,Opera Mini,39,39,100
2019-06-08,mobile,Safari,1004,1081,28.5846
2019-06-08,mobile,Safari (in-app),193,193,79.7927
2019-06-08,mobile,Samsung Internet,154,347,11.2392
2019-06-08,tablet,Safari,232,270,71.4815
2019-06-09,desktop,Chrome,888,926,37.473
2019-06-09,desktop,Edge,77,116,33.6207
2019-06-09,desktop,Firefox,116,116,66.3793
2019-06-09,desktop,Internet Explorer,77,77,50.6494
2019-06-09,desktop,Opera,39,39,100
2019-06-09,desktop,Safari,232,232,50
2019-06-09,mobile,Chrome,926,965,35.9585
2019-06-09,mobile,Safari,1081,1158,46.6321
2019-06-09,mobile,Safari (in-app),116,116,33.6207
2019-06-09,mobile,Samsung Internet,193,540,42.963
2019-06-09,tablet,Safari,77,116,66.3793
2019-06-10,desktop,Chrome,3319,3628,30.8434
2019-06-10,desktop,Edge,425,463,25.054
2019-06-10,desktop,Firefox,232,347,44.3804
2019-06-10,desktop,Internet Explorer,811,849,18.139
2019-06-10,desktop,Opera,39,39,0
2019-06-10,desktop,Safari,656,733,42.1555
2019-06-10,mobile,Android Webview,39,39,100
2019-06-10,mobile,Chrome,618,733,21.0095
2019-06-10,mobile,Safari,1891,2084,40.739
2019-06-10,mobile,Safari (in-app),116,116,100
2019-06-10,mobile,Samsung Internet,116,502,23.1076
2019-06-10,tablet,Chrome,39,39,100
2019-06-10,tablet,Internet Explorer,39,39,0
2019-06-11,desktop,Chrome,3435,3783,42.8496
2019-06-11,desktop,Edge,309,347,44.3804
2019-06-11,desktop,Firefox,154,154,25.3247
2019-06-11,desktop,Internet Explorer,926,965,32.0207
2019-06-11,desktop,Safari,463,540,42.963
2019-06-11,mobile,Android Webview,39,39,100
2019-06-11,mobile,Chrome,1081,1235,34.413
2019-06-11,mobile,Safari,1660,1853,43.7669
2019-06-11,mobile,Safari (in-app),77,77,100
2019-06-11,mobile,Samsung Internet,232,579,33.3333
2019-06-11,tablet,Amazon Silk,39,39,100
2019-06-11,tablet,Chrome,77,77,50.6494
2019-06-11,tablet,Internet Explorer,39,39,0
2019-06-11,tablet,Safari,116,193,0
2019-06-11,tablet,Safari (in-app),39,39,100
2019-06-12,desktop,Chrome,2895,3126,41.9706
2019-06-12,desktop,Edge,77,77,0
2019-06-12,desktop,Firefox,232,232,16.8103
2019-06-12,desktop,Internet Explorer,656,733,26.3302
2019-06-12,desktop,Opera,39,39,0
2019-06-12,desktop,Safari,579,618,68.7702
2019-06-12,mobile,Chrome,1004,1197,41.9382
2019-06-12,mobile,Safari,2316,2586,41.802
2019-06-12,mobile,Safari (in-app),232,232,83.1897
2019-06-12,mobile,Samsung Internet,193,733,52.6603
2019-06-12,tablet,Chrome,39,39,100
2019-06-12,tablet,Internet Explorer,77,77,50.6494
2019-06-12,tablet,Safari,77,77,0
2019-06-12,tablet,Safari (in-app),39,39,100
2019-06-13,desktop,Chrome,2856,3435,42.7074
2019-06-13,desktop,Edge,154,193,60.1036
2019-06-13,desktop,Firefox,270,270,71.4815
2019-06-13,desktop,Internet Explorer,502,502,38.4462
2019-06-13,desktop,Opera,77,77,50.6494
2019-06-13,desktop,Safari,232,232,50
2019-06-13,mobile,Android Webview,39,39,0
2019-06-13,mobile,Chrome,926,1235,37.4899
2019-06-13,mobile,Edge,39,39,0
2019-06-13,mobile,Opera,39,39,0
2019-06-13,mobile,Safari,1544,1737,46.6897
2019-06-13,mobile,Safari (in-app),77,77,50.6494
2019-06-13,mobile,Samsung Internet,270,772,50
2019-06-13,tablet,Internet Explorer,77,77,0
2019-06-13,tablet,Safari,154,154,0
2019-06-14,desktop,'Mozilla,39,39,100
2019-06-14,desktop,Chrome,2393,3011,39.7542
2019-06-14,desktop,Edge,116,116,33.6207
2019-06-14,desktop,Firefox,347,347,22.1902
2019-06-14,desktop,Internet Explorer,733,733,52.6603
2019-06-14,desktop,Opera,39,39,100
2019-06-14,desktop,Safari,270,386,50
2019-06-14,mobile,Android Webview,39,39,100
2019-06-14,mobile,Chrome,579,656,23.4756
2019-06-14,mobile,Opera,39,39,0
2019-06-14,mobile,Safari,1428,1660,39.5181
2019-06-14,mobile,Safari (in-app),116,116,66.3793
2019-06-14,mobile,Samsung Internet,347,733,52.6603
2019-06-14,tablet,Amazon Silk,39,39,0
2019-06-14,tablet,Safari,77,77,0
2019-06-15,desktop,Chrome,1042,1197,35.5054
2019-06-15,desktop,Edge,39,39,0
2019-06-15,desktop,Firefox,39,39,100
2019-06-15,desktop,Internet Explorer,77,77,50.6494
2019-06-15,desktop,Safari,309,309,49.8382
2019-06-15,mobile,Android Webview,154,154,25.3247
2019-06-15,mobile,Chrome,656,695,44.4604
2019-06-15,mobile,Safari,1081,1119,62.109
2019-06-15,mobile,Safari (in-app),77,77,50.6494
2019-06-15,mobile,Samsung Internet,154,386,39.8964
2019-06-15,tablet,Amazon Silk,39,39,0
2019-06-15,tablet,Safari,77,77,50.6494
2019-06-16,desktop,Chrome,926,1004,38.4462
2019-06-16,desktop,Edge,193,193,60.1036
2019-06-16,desktop,Firefox,116,154,50
2019-06-16,desktop,Internet Explorer,39,77,0
2019-06-16,desktop,Safari,77,77,100
2019-06-16,desktop,YaBrowser,39,39,100
2019-06-16,mobile,Android Webview,116,116,0
2019-06-16,mobile,Chrome,965,1004,34.5618
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1158,1197,45.1128
2019-06-16,mobile,Safari (in-app),154,154,25.3247
2019-06-16,mobile,Samsung Internet,77,193,60.1036
2019-06-16,tablet,Chrome,77,77,50.6494
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2779,3088,36.237
2019-06-17,desktop,Edge,309,463,25.054
2019-06-17,desktop,Firefox,193,232,50
2019-06-17,desktop,Internet Explorer,540,656,47.1037
2019-06-17,desktop,Opera,39,116,33.6207
2019-06-17,desktop,Safari,579,656,23.4756
2019-06-17,mobile,Android Webview,77,77,100
2019-06-17,mobile,Chrome,1004,1235,40.6478
2019-06-17,mobile,Safari,2239,2663,43.4848
2019-06-17,mobile,Safari (in-app),154,154,75.3247
2019-06-17,mobile,Samsung Internet,154,540,42.963
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,77,77,50.6494
2019-06-17,tablet,Safari,116,116,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,463,502,46.2151
2019-06-18,desktop,Safari,77,77,50.6494
2019-06-18,mobile,Chrome,154,154,50
2019-06-18,mobile,Safari,193,232,83.1897
2019-06-18,mobile,Samsung Internet,77,77,50.6494
2019-06-01,desktop,Chrome,1004,1082,24.9538
2019-06-01,desktop,Edge,116,116,66.3793
2019-06-01,desktop,Firefox,155,155,49.6774
2019-06-01,desktop,Internet Explorer,116,116,33.6207
2019-06-01,desktop,Safari,193,232,33.1897
2019-06-01,mobile,Chrome,580,695,50.0719
2019-06-01,mobile,Safari,1198,1429,43.247
2019-06-01,mobile,Safari (in-app),116,116,66.3793
2019-06-01,mobile,Samsung Internet,39,116,100
2019-06-01,tablet,Chrome,39,39,0
2019-06-01,tablet,Safari,193,193,39.8964
2019-06-02,desktop,Chrome,927,966,43.9959
2019-06-02,desktop,Edge,155,155,0
2019-06-02,desktop,Firefox,77,77,0
2019-06-02,desktop,Internet Explorer,77,77,50.6494
2019-06-02,desktop,Safari,309,348,66.6667
2019-06-02,mobile,Chrome,464,502,38.4462
2019-06-02,mobile,Safari,1623,1854,45.8468
2019-06-02,mobile,Samsung Internet,193,464,58.1897
2019-06-02,tablet,Chrome,77,77,50.6494
2019-06-02,tablet,Safari,193,193,39.8964
2019-06-03,desktop,Chrome,2782,2975,42.8571
2019-06-03,desktop,Edge,464,502,38.4462
2019-06-03,desktop,Firefox,232,270,14.4444
2019-06-03,desktop,Internet Explorer,695,811,38.1011
2019-06-03,desktop,Opera,39,39,0
2019-06-03,desktop,Safari,386,464,41.5948
2019-06-03,mobile,Android Webview,39,39,100
2019-06-03,mobile,Chrome,889,1275,33.3333
2019-06-03,mobile,Safari,2241,2666,49.2873
2019-06-03,mobile,Safari (in-app),39,39,0
2019-06-03,mobile,Samsung Internet,348,541,35.6747
2019-06-03,tablet,Safari,116,270,85.9259
2019-06-04,desktop,Chrome,3129,3477,40.0058
2019-06-04,desktop,Edge,193,193,39.8964
2019-06-04,desktop,Firefox,309,309,37.5405
2019-06-04,desktop,Internet Explorer,695,811,28.6067
2019-06-04,desktop,Safari,348,386,50
2019-06-04,mobile,Android Webview,77,77,100
2019-06-04,mobile,Chrome,850,1004,50
2019-06-04,mobile,Safari,1893,2086,29.6261
2019-06-04,mobile,Safari (in-app),193,193,80.3109
2019-06-04,mobile,Samsung Internet,464,889,30.3712
2019-06-04,tablet,Chrome,39,155,25.1613
2019-06-04,tablet,Internet Explorer,39,39,0
2019-06-04,tablet,Safari,116,270,42.963
2019-06-05,desktop,Chrome,3168,3554,47.8334
2019-06-05,desktop,Edge,386,386,30.0518
2019-06-05,desktop,Firefox,232,232,50
2019-06-05,desktop,Internet Explorer,425,541,42.8835
2019-06-05,desktop,Mozilla Compatible Agent,77,77,100
2019-06-05,desktop,Safari,502,502,46.2151
2019-06-05,mobile,Android Browser,39,39,100
2019-06-05,mobile,Android Webview,77,77,100
2019-06-05,mobile,Chrome,734,811,38.1011
2019-06-05,mobile,Safari,1970,2279,37.2971
2019-06-05,mobile,Safari (in-app),155,155,49.6774
2019-06-05,mobile,Samsung Internet,155,541,28.6506
2019-06-05,tablet,Amazon Silk,39,39,0
2019-06-05,tablet,Internet Explorer,39,39,0
2019-06-05,tablet,Safari,309,348,66.6667
2019-06-06,desktop,Chrome,2743,3129,46.9159
2019-06-06,desktop,Edge,270,309,37.5405
2019-06-06,desktop,Firefox,386,502,38.4462
2019-06-06,desktop,Internet Explorer,541,580,20
2019-06-06,desktop,Opera,39,39,100
2019-06-06,desktop,Safari,270,270,57.4074
2019-06-06,mobile,Android Webview,39,39,100
2019-06-06,mobile,Chrome,850,1004,34.6614
2019-06-06,mobile,Opera,39,39,0
2019-06-06,mobile,Safari,1584,1739,26.682
2019-06-06,mobile,Safari (in-app),116,116,66.3793
2019-06-06,mobile,Samsung Internet,193,541,49.9076
2019-06-06,tablet,Amazon Silk,39,77,0
2019-06-06,tablet,Chrome,39,39,0
2019-06-06,tablet,Internet Explorer,116,155,49.6774
2019-06-06,tablet,Safari,193,193,39.8964
2019-06-06,tablet,Samsung Internet,39,39,0
2019-06-07,desktop,Chrome,2898,3400,43.1765
2019-06-07,desktop,Edge,232,232,16.8103
2019-06-07,desktop,Firefox,155,155,74.8387
2019-06-07,desktop,Internet Explorer,502,580,40
2019-06-07,desktop,Safari,270,309,24.9191
2019-06-07,mobile,Chrome,657,734,36.7847
2019-06-07,mobile,Edge,39,39,0
2019-06-07,mobile,Opera Mini,39,39,0
2019-06-07,mobile,Safari,1584,1854,39.5901
2019-06-07,mobile,Samsung Internet,116,232,16.8103
2019-06-07,tablet,Chrome,116,116,33.6207
2019-06-07,tablet,Internet Explorer,39,39,0
2019-06-07,tablet,Safari,155,155,0
2019-06-08,desktop,Chrome,734,811,28.6067
2019-06-08,desktop,Edge,77,155,0
2019-06-08,desktop,Firefox,39,39,0
2019-06-08,desktop,Internet Explorer,77,116,33.6207
2019-06-08,desktop,Safari,155,155,25.1613
2019-06-08,mobile,Chrome,889,966,48.0331
2019-06-08,mobile,Firefox,39,39,100
2019-06-08,mobile,Opera Mini,39,39,100
2019-06-08,mobile,Safari,966,1043,29.6261
2019-06-08,mobile,Safari (in-app),193,193,80.3109
2019-06-08,mobile,Samsung Internet,155,348,11.2069
2019-06-08,tablet,Safari,232,270,71.4815
2019-06-09,desktop,Chrome,889,927,37.5405
2019-06-09,desktop,Edge,77,116,33.6207
2019-06-09,desktop,Firefox,116,116,66.3793
2019-06-09,desktop,Internet Explorer,77,77,50.6494
2019-06-09,desktop,Opera,39,39,100
2019-06-09,desktop,Safari,232,232,50
2019-06-09,mobile,Chrome,927,966,36.0248
2019-06-09,mobile,Safari,1082,1159,46.6782
2019-06-09,mobile,Safari (in-app),116,116,33.6207
2019-06-09,mobile,Samsung Internet,193,541,42.8835
2019-06-09,tablet,Safari,77,116,66.3793
2019-06-10,desktop,Chrome,3323,3632,30.837
2019-06-10,desktop,Edge,425,464,25
2019-06-10,desktop,Firefox,232,348,44.5402
2019-06-10,desktop,Internet Explorer,811,850,18.2353
2019-06-10,desktop,Opera,39,39,0
2019-06-10,desktop,Safari,657,734,42.0981
2019-06-10,mobile,Android Webview,39,39,100
2019-06-10,mobile,Chrome,618,734,21.1172
2019-06-10,mobile,Safari,1893,2086,40.7478
2019-06-10,mobile,Safari (in-app),116,116,100
2019-06-10,mobile,Samsung Internet,116,502,23.1076
2019-06-10,tablet,Chrome,39,39,100
2019-06-10,tablet,Internet Explorer,39,39,0
2019-06-11,desktop,Chrome,3438,3786,42.8685
2019-06-11,desktop,Edge,309,348,44.5402
2019-06-11,desktop,Firefox,155,155,25.1613
2019-06-11,desktop,Internet Explorer,927,966,31.9876
2019-06-11,desktop,Safari,464,541,42.8835
2019-06-11,mobile,Android Webview,39,39,100
2019-06-11,mobile,Chrome,1082,1236,34.3851
2019-06-11,mobile,Safari,1623,1816,42.5661
2019-06-11,mobile,Safari (in-app),77,77,100
2019-06-11,mobile,Samsung Internet,232,580,33.2759
2019-06-11,tablet,Amazon Silk,39,39,100
2019-06-11,tablet,Chrome,77,77,50.6494
2019-06-11,tablet,Internet Explorer,39,39,0
2019-06-11,tablet,Safari,116,193,0
2019-06-11,tablet,Safari (in-app),39,39,100
2019-06-12,desktop,Chrome,2898,3129,41.9942
2019-06-12,desktop,Edge,77,77,0
2019-06-12,desktop,Firefox,232,232,16.8103
2019-06-12,desktop,Internet Explorer,657,734,26.2943
2019-06-12,desktop,Opera,39,39,0
2019-06-12,desktop,Safari,580,618,68.7702
2019-06-12,mobile,Chrome,1004,1198,41.9032
2019-06-12,mobile,Safari,2279,2550,40.902
2019-06-12,mobile,Safari (in-app),232,232,83.1897
2019-06-12,mobile,Samsung Internet,193,734,52.5886
2019-06-12,tablet,Chrome,39,39,100
2019-06-12,tablet,Internet Explorer,77,77,50.6494
2019-06-12,tablet,Safari,77,77,0
2019-06-12,tablet,Safari (in-app),39,39,100
2019-06-13,desktop,Chrome,2859,3438,42.6992
2019-06-13,desktop,Edge,155,193,60.1036
2019-06-13,desktop,Firefox,270,270,71.4815
2019-06-13,desktop,Internet Explorer,502,502,38.4462
2019-06-13,desktop,Opera,77,77,50.6494
2019-06-13,desktop,Safari,232,232,50
2019-06-13,mobile,Android Webview,39,39,0
2019-06-13,mobile,Chrome,927,1236,37.5405
2019-06-13,mobile,Edge,39,39,0
2019-06-13,mobile,Opera,39,39,0
2019-06-13,mobile,Safari,1545,1739,46.636
2019-06-13,mobile,Safari (in-app),77,77,50.6494
2019-06-13,mobile,Samsung Internet,270,773,49.9353
2019-06-13,tablet,Internet Explorer,77,77,0
2019-06-13,tablet,Safari,155,155,0
2019-06-14,desktop,'Mozilla,39,39,100
2019-06-14,desktop,Chrome,2395,3013,39.761
2019-06-14,desktop,Edge,116,116,33.6207
2019-06-14,desktop,Firefox,348,348,22.1264
2019-06-14,desktop,Internet Explorer,734,734,52.5886
2019-06-14,desktop,Opera,39,39,100
2019-06-14,desktop,Safari,270,386,50
2019-06-14,mobile,Android Webview,39,39,100
2019-06-14,mobile,Chrome,580,657,23.5921
2019-06-14,mobile,Opera,39,39,0
2019-06-14,mobile,Safari,1429,1661,39.5545
2019-06-14,mobile,Safari (in-app),116,116,66.3793
2019-06-14,mobile,Samsung Internet,348,734,52.5886
2019-06-14,tablet,Amazon Silk,39,39,0
2019-06-14,tablet,Safari,77,77,0
2019-06-15,desktop,Chrome,1043,1198,35.4758
2019-06-15,desktop,Edge,39,39,0
2019-06-15,desktop,Firefox,39,39,100
2019-06-15,desktop,Internet Explorer,77,77,50.6494
2019-06-15,desktop,Safari,309,309,50.1618
2019-06-15,mobile,Android Webview,155,155,25.1613
2019-06-15,mobile,Chrome,657,695,44.4604
2019-06-15,mobile,Safari,1082,1120,62.0536
2019-06-15,mobile,Safari (in-app),77,77,50.6494
2019-06-15,mobile,Samsung Internet,155,386,40.1554
2019-06-15,tablet,Amazon Silk,39,39,0
2019-06-15,tablet,Safari,77,77,50.6494
2019-06-16,desktop,Chrome,927,1004,38.4462
2019-06-16,desktop,Edge,193,193,60.1036
2019-06-16,desktop,Firefox,116,155,49.6774
2019-06-16,desktop,Internet Explorer,39,77,0
2019-06-16,desktop,Safari,77,77,100
2019-06-16,desktop,YaBrowser,39,39,100
2019-06-16,mobile,Android Webview,116,116,0
2019-06-16,mobile,Chrome,966,1004,34.6614
2019-06-16,mobile,Edge,39,39,100
2019-06-16,mobile,Safari,1159,1198,45.1586
2019-06-16,mobile,Safari (in-app),155,155,25.1613
2019-06-16,mobile,Samsung Internet,77,193,60.1036
2019-06-16,tablet,Chrome,77,77,50.6494
2019-06-16,tablet,Safari,39,39,100
2019-06-17,desktop,Chrome,2782,3091,36.2342
2019-06-17,desktop,Edge,309,464,25
2019-06-17,desktop,Firefox,193,232,50
2019-06-17,desktop,Internet Explorer,541,657,47.032
2019-06-17,desktop,Opera,39,116,33.6207
2019-06-17,desktop,Safari,580,657,23.5921
2019-06-17,mobile,Android Webview,77,77,100
2019-06-17,mobile,Chrome,1004,1236,40.6149
2019-06-17,mobile,Safari,2241,2666,43.4734
2019-06-17,mobile,Safari (in-app),155,155,74.8387
2019-06-17,mobile,Samsung Internet,155,541,42.8835
2019-06-17,tablet,Chrome,39,39,100
2019-06-17,tablet,Internet Explorer,77,77,50.6494
2019-06-17,tablet,Safari,116,116,0
2019-06-17,tablet,Safari (in-app),39,39,100
2019-06-18,desktop,Chrome,3207,3516,50.5404
2019-06-18,desktop,Edge,386,425,45.4118
2019-06-18,desktop,Firefox,193,309,24.9191
2019-06-18,desktop,Internet Explorer,695,734,31.6076
2019-06-18,desktop,Mozilla Compatible Agent,39,39,100
2019-06-18,desktop,Safari,425,580,46.5517
2019-06-18,mobile,Android Webview,116,116,33.6207
2019-06-18,mobile,Chrome,1236,1314,55.86
2019-06-18,mobile,Safari,2086,2357,42.5965
2019-06-18,mobile,Safari (in-app),193,193,60.1036
2019-06-18,mobile,Samsung Internet,232,580,40
2019-06-18,tablet,Chrome,77,77,0
2019-06-18,tablet,Safari,193,232,50
2019-06-19,desktop,Chrome,3207,3902,26.7299
2019-06-19,desktop,Edge,232,232,33.1897
2019-06-19,desktop,Firefox,348,386,40.1554
2019-06-19,desktop,Internet Explorer,541,580,20
2019-06-19,desktop,Mozilla Compatible Agent,39,39,100
2019-06-19,desktop,Safari,309,309,24.9191
2019-06-19,mobile,Android Webview,155,155,25.1613
